Al,As,Ba,bc,Br,Ca,Cl,Cr,Cu,Fe,K,Mn,Ni,Pb,S,Se,Si,Ti,V,Zn
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0039,-1,0.8648,-1,-1,0.003,0.0041,0.0092
-1,-1,-1,0.61829167,-1,-1,-1,-1,-1,-1,-1,-1,0.0036,-1,0.808,-1,-1,-1,0.0023,-1
-1,-1,-1,-1,-1,-1,-1,-1,0.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0022,0.0083
0.0701,-1,-1,-1,0.0018,0.0278,0.0025,9e-4,0.005,0.0665,0.0593,0.0012,0.0036,0.0097,0.7652,-1,0.1173,0.0032,0.0039,0.0135
0.0657,-1,0.0276,0.81953472,0.001,0.0472,0.0032,0.0014,0.0052,0.0974,0.0535,0.0013,0.0065,0.0085,1.1389,-1,0.1141,0.005,0.0059,0.0251
-1,-1,0.0218,-1,-1,-1,-1,5e-4,-1,-1,-1,-1,0.0039,-1,-1,-1,-1,-1,0.0044,-1
0.0509,0.0011,-1,0.71878905,0.0031,0.0328,0.0061,-1,0.0035,0.0973,0.072,-1,0.0078,0.0086,1.0748,-1,0.0587,0.0036,0.0067,0.0155
-1,-1,0.008,0.84206424,0.0016,-1,0.0064,6e-4,-1,0.0559,0.0548,-1,0.0037,-1,1.0382,-1,-1,-1,0.0033,0.0118
-1,-1,0.0163,-1,6e-4,0.0295,0.0073,0.0011,-1,-1,0.0354,6e-4,-1,0.006,-1,-1,-1,-1,0.0021,-1
0.0454,0.0011,0.0183,0.60876215,0.0014,0.0438,0.0084,-1,0.0061,0.0819,0.0674,7e-4,0.0082,0.0072,1.2781,-1,0.062,-1,0.0084,0.0244
0.0501,0.0016,0.0162,1.35655903,0.0075,0.0419,0.0103,5e-4,-1,0.0876,0.0746,0.001,0.0063,0.0062,1.1881,0.0017,0.0835,0.0029,0.0071,0.0184
-1,7e-4,0.012,-1,-1,-1,0.1252,7e-4,-1,-1,-1,-1,-1,0.0055,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0012,0.0067,-1,-1,-1,-1,-1,0.0065,-1
0.0431,-1,0.0252,-1,3e-4,-1,0.0073,6e-4,0.0056,-1,0.0563,-1,0.0045,0.0058,-1,-1,-1,-1,0.0049,0.012
0.0422,-1,-1,-1,-1,-1,0.0076,5e-4,-1,-1,-1,-1,0.0017,0.0053,-1,-1,0.1422,-1,0.002,0.0381
0.047,0.0015,-1,-1,0.0015,-1,0.0031,5e-4,-1,-1,0.047,-1,0.005,0.0085,0.8494,-1,0.1227,0.0032,0.0029,0.0259
0.0522,0.001,-1,0.80797569,0.0031,0.0287,0.0032,-1,0.0054,0.0747,0.0668,-1,0.0046,0.0069,1.7741,-1,-1,-1,0.007,0.0193
0.0452,9e-4,0.0119,0.59752257,8e-4,-1,0.0032,-1,0.0031,-1,0.0717,-1,0.0026,0.0059,1.9353,-1,-1,-1,0.0052,0.0113
-1,9e-4,-1,-1,-1,-1,-1,8e-4,-1,-1,-1,-1,0.0055,-1,0.7953,-1,0.064,-1,0.004,-1
-1,-1,-1,-1,0.0012,-1,0.0051,5e-4,-1,-1,-1,-1,0.0026,-1,-1,-1,-1,-1,0.0027,-1
-1,-1,0.0146,0.84766493,4e-4,-1,0.0027,-1,0.0052,0.0784,0.0377,5e-4,0.0047,-1,1.1751,-1,-1,-1,0.0045,0.0091
-1,-1,0.0119,0.87699236,0.0038,-1,0.0027,-1,0.005,0.0883,-1,-1,0.0035,-1,1.002,-1,-1,0.0041,0.005,0.0113
-1,-1,0.0093,-1,0.0015,-1,-1,0.0021,-1,-1,0.0339,-1,0.0056,-1,0.9124,-1,-1,-1,0.0063,0.0113
-1,7e-4,0.0129,0.63659375,-1,-1,-1,-1,-1,-1,-1,-1,0.002,0.0055,-1,-1,-1,-1,0.0039,-1
-1,0.001,-1,0.65129201,6e-4,-1,0.0032,-1,-1,0.0701,0.0469,2e-4,0.0058,-1,1.0516,-1,0.0588,-1,0.0054,0.0101
-1,-1,0.0181,0.85994861,0.0017,-1,0.0033,7e-4,-1,-1,0.0658,-1,0.0102,0.0068,1.0469,-1,-1,-1,0.0081,0.0167
-1,-1,-1,0.7730875,0.0015,-1,0.0075,-1,0.0062,-1,0.0706,-1,0.0113,0.0111,1.7765,-1,-1,-1,0.0116,0.0153
-1,8e-4,-1,0.67375521,0.0012,-1,0.0029,0.0015,0.0054,-1,-1,-1,0.0028,0.0066,1.8308,-1,0.1156,-1,0.0025,0.0239
0.0526,-1,0.0076,-1,6e-4,0.0265,-1,-1,-1,0.0651,-1,-1,0.0021,-1,-1,-1,0.0691,0.0029,0.0022,-1
-1,6e-4,0.011,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0133,-1,0.9527,-1,-1,-1,0.0083,-1
-1,-1,-1,1.1583316,0.0021,0.0282,0.0128,0.001,-1,0.0735,0.0427,-1,0.0028,0.0074,1.4867,-1,-1,-1,0.0043,0.0258
-1,-1,-1,-1,-1,-1,-1,8e-4,0.004,-1,-1,0.0011,0.0029,0.0068,-1,4e-4,-1,-1,-1,-1
-1,0.0012,0.0173,-1,-1,0.0342,-1,6e-4,-1,0.0881,0.0476,0.0021,0.0045,-1,0.7616,2e-4,0.0883,0.0037,0.0041,0.0099
0.0429,-1,0.023,-1,0.0014,-1,-1,-1,0.0034,-1,0.0458,-1,0.0095,0.0106,-1,-1,-1,-1,0.0058,-1
-1,9e-4,-1,-1,-1,-1,0.0029,-1,-1,-1,0.0361,-1,0.0023,0.0059,-1,-1,-1,-1,-1,0.0099
-1,0.0011,-1,-1,0.0022,0.0356,0.0789,-1,-1,-1,0.0433,3e-4,0.0062,0.0134,0.7708,-1,0.0626,-1,0.005,0.0174
-1,-1,0.0191,0.76093229,0.003,0.0304,0.0059,6e-4,0.0039,0.0636,0.0569,-1,0.0058,0.0093,1.1049,-1,-1,-1,0.0078,0.0164
0.0456,0.0011,-1,0.7022625,-1,0.0268,0.0041,6e-4,0.0065,-1,0.0436,-1,0.0019,-1,0.8252,-1,-1,-1,0.0038,0.0162
0.0469,-1,-1,-1,-1,0.0307,0.0356,5e-4,-1,-1,0.0401,-1,0.0061,0.0061,0.7631,-1,0.0701,0.0039,0.0044,0.0087
0.046,0.001,-1,0.86482431,-1,0.0438,0.0066,-1,-1,0.0582,0.0436,-1,0.0127,0.0098,1.0844,-1,0.0812,0.0046,0.012,0.0103
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0016,0.0085,-1,-1,-1,-1,0.0023,0.0083
-1,-1,-1,0.58098993,-1,-1,-1,5e-4,-1,-1,0.0395,-1,0.0044,-1,1.0153,0.0017,-1,-1,0.0039,0.0089
-1,0.0013,-1,0.61588194,0.0028,-1,-1,-1,-1,-1,-1,-1,0.0023,0.0061,-1,-1,-1,-1,0.0037,0.0097
-1,-1,-1,0.84691667,0.0013,-1,-1,-1,-1,-1,0.0352,5e-4,0.0047,-1,-1,-1,-1,-1,0.0051,0.0122
-1,-1,0.0157,-1,0.0014,-1,0.0045,-1,-1,-1,0.0348,-1,0.0026,0.0077,-1,7e-4,-1,-1,0.004,-1
-1,-1,0.0229,-1,0.0012,-1,0.0059,-1,-1,-1,0.0461,-1,0.0063,-1,0.9043,-1,-1,-1,0.0072,0.0109
0.0497,-1,0.0103,0.92510521,-1,0.0299,0.0062,-1,0.0042,0.0635,0.0675,-1,0.0105,0.0088,0.8661,-1,-1,0.0038,0.0074,0.0153
0.0466,-1,0.0067,-1,0.0015,0.0288,0.0046,8e-4,0.0046,-1,0.0554,1e-4,0.0104,0.0058,0.836,-1,-1,-1,0.0083,0.0126
0.0661,4e-4,-1,0.70638368,-1,0.0447,0.0109,-1,0.0031,0.1052,0.0507,-1,0.0117,-1,1.6077,-1,-1,0.0036,0.0107,0.0226
0.0436,0.0025,0.0151,1.46200694,0.0011,0.0642,0.0135,6e-4,0.005,0.1465,0.0731,7e-4,0.0206,0.0114,1.8063,-1,0.0671,0.0059,0.0176,0.0289
0.0598,-1,0.0167,1.5055625,0.0013,0.0578,0.0074,-1,0.0038,0.0869,0.0823,0.0021,0.0159,0.0091,1.087,-1,0.0579,0.0039,0.0139,0.0227
-1,-1,-1,0.85785243,4e-4,0.0389,0.006,-1,0.0032,-1,0.0406,-1,0.0059,-1,0.8994,-1,-1,-1,0.008,0.0148
-1,0.0014,-1,0.69057812,0.002,0.0335,0.0044,6e-4,0.0047,-1,0.066,-1,0.0185,0.006,1.2249,-1,-1,-1,0.0135,0.0186
-1,-1,-1,0.75049653,-1,0.04,0.0068,-1,0.0045,0.0994,0.0787,2e-4,0.0084,-1,1.2222,-1,-1,0.0044,0.009,0.016
0.1304,-1,0.0138,1.15001389,-1,0.0604,0.0116,-1,0.0092,0.2159,0.0587,0.0022,0.0127,-1,0.8883,0.0015,0.1966,0.0079,0.0092,0.0214
-1,4e-4,0.01,1.33782847,0.0022,0.038,0.0062,0.001,0.0039,0.1049,0.0552,-1,0.0047,0.01,1.4656,-1,0.0697,0.0052,0.0061,0.0179
-1,-1,-1,-1,8e-4,-1,0.004,6e-4,0.0066,-1,0.0408,-1,0.004,0.0069,1.1082,-1,-1,-1,0.0035,0.0084
0.0445,-1,-1,-1,-1,0.0271,0.0032,-1,-1,0.1079,0.041,0.0021,0.0092,-1,0.8796,9e-4,0.0618,0.0039,0.0083,0.0086
-1,-1,0.0244,-1,-1,-1,0.0027,-1,-1,-1,-1,-1,0.0027,0.0077,-1,-1,-1,-1,0.0029,-1
0.0501,-1,0.0114,-1,-1,0.0311,0.0048,0.0027,0.0094,0.1133,0.0332,0.005,0.0075,0.006,1.0993,-1,0.0817,0.0045,0.0063,0.044
0.05,-1,-1,0.57457049,0.0022,-1,-1,-1,-1,-1,-1,-1,0.0023,-1,0.9808,-1,-1,-1,0.0032,-1
0.0438,-1,-1,-1,-1,0.0275,-1,9e-4,0.0063,-1,0.033,2e-4,-1,-1,-1,-1,0.1098,0.0043,0.0022,-1
0.044,-1,-1,-1,-1,-1,-1,9e-4,0.0048,-1,-1,-1,-1,-1,-1,-1,0.0605,-1,-1,-1
0.054,9e-4,-1,-1,-1,0.0267,-1,-1,-1,-1,0.0426,-1,0.0039,0.0069,-1,-1,0.0851,-1,0.0021,-1
-1,-1,0.0094,-1,-1,-1,-1,-1,0.0045,-1,-1,-1,0.0041,-1,-1,-1,-1,-1,0.0047,-1
-1,-1,-1,-1,-1,-1,0.0029,-1,0.0038,-1,-1,-1,0.0088,-1,-1,-1,-1,-1,0.0085,-1
-1,0.0014,-1,0.66925521,0.0032,0.0307,0.0027,-1,-1,-1,0.0411,-1,0.0061,-1,1.4921,-1,-1,-1,0.0087,0.0139
0.0437,-1,-1,-1,-1,-1,0.0029,7e-4,0.004,-1,-1,-1,0.0026,-1,-1,-1,-1,-1,0.0039,-1
0.0587,0.0016,0.0078,-1,-1,-1,-1,-1,0.0053,-1,-1,-1,0.0073,-1,-1,-1,0.0678,-1,0.0063,0.0092
-1,-1,-1,-1,0.0025,-1,0.0027,6e-4,-1,-1,0.0474,-1,0.0055,0.0085,0.9484,-1,-1,-1,0.0048,-1
0.0526,7e-4,0.0137,0.61499653,-1,-1,-1,5e-4,-1,-1,0.0522,-1,0.0018,0.0051,1.2662,-1,-1,0.0036,0.0026,0.0122
0.0525,0.0017,0.0162,-1,0.0033,0.0457,0.0046,9e-4,-1,0.0608,0.0483,-1,0.0054,0.0095,0.7731,-1,0.0983,0.0035,0.0044,0.0095
0.0598,-1,0.0096,0.69403472,-1,0.0401,0.0034,-1,-1,0.0559,-1,-1,0.0112,-1,-1,-1,0.0811,0.0035,0.0058,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5e-4,0.0032,-1,0.9691,-1,-1,-1,0.0035,0.0083
-1,-1,-1,-1,-1,-1,0.0025,-1,0.0046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.0453,0.0011,-1,-1,-1,-1,0.0043,7e-4,-1,-1,-1,-1,0.0037,0.0058,-1,-1,0.0639,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0023,-1,0.7739,-1,-1,-1,0.003,-1
-1,-1,-1,-1,0.0026,-1,-1,-1,-1,-1,0.0435,-1,0.0028,-1,0.8392,-1,0.075,-1,0.0027,-1
-1,6e-4,-1,-1,6e-4,-1,0.0025,-1,-1,-1,0.0376,-1,0.0038,0.0064,1.3282,-1,-1,-1,0.0029,0.0088
0.0446,0.0016,-1,-1,0.0017,0.0384,0.0033,-1,0.0051,-1,0.0948,-1,0.0019,0.0077,1.9952,0.0013,0.0654,0.0032,0.0037,0.0109
-1,-1,-1,0.86434549,-1,0.0306,0.0042,5e-4,-1,-1,-1,0.0014,0.0063,-1,0.9286,-1,-1,-1,0.0081,0.009
-1,-1,-1,-1,4e-4,-1,0.0032,-1,-1,-1,0.0359,0.0019,0.0016,0.0065,2.0495,-1,-1,-1,-1,-1
0.0546,-1,0.0128,-1,0.0011,-1,0.0048,-1,-1,-1,-1,-1,-1,-1,1.3375,-1,-1,-1,-1,0.0148
-1,0.0026,0.0127,-1,-1,-1,-1,-1,0.0037,-1,-1,-1,0.0029,-1,0.8539,-1,0.0686,-1,-1,-1
0.0504,-1,-1,-1,0.0017,0.0358,0.0033,-1,-1,0.06,0.0347,-1,-1,0.0066,1.1148,-1,0.0787,-1,0.0021,-1
0.0659,-1,-1,-1,0.0023,0.0362,0.0055,-1,0.0054,0.0985,0.0484,-1,0.0054,-1,0.9023,-1,0.1356,0.0072,0.0054,0.0152
0.0556,-1,0.0107,0.8191684,-1,-1,-1,-1,-1,0.0567,0.0361,-1,-1,-1,0.8064,-1,0.0864,0.004,-1,-1
0.0428,-1,-1,-1,0.0012,-1,-1,6e-4,0.0037,-1,-1,-1,0.0024,0.0065,-1,-1,0.0709,0.0029,-1,-1
0.0454,5e-4,-1,-1,5e-4,0.0333,-1,-1,0.0033,0.0581,0.0528,-1,0.0041,0.0083,1.8502,-1,0.0941,-1,0.0036,0.0225
0.0696,0.001,0.0231,0.59981181,-1,0.0422,0.0025,0.0014,0.0061,0.0922,0.045,0.0021,0.0037,0.0079,-1,-1,0.1363,0.0051,0.0043,0.0122
0.0714,-1,-1,-1,-1,0.0428,-1,-1,-1,0.0769,0.0334,-1,0.0025,-1,-1,-1,0.1077,0.0036,0.0026,-1
-1,-1,-1,-1,-1,0.0396,0.0025,9e-4,-1,-1,-1,2e-4,0.0047,0.0051,-1,-1,0.0729,-1,0.003,-1
-1,-1,-1,0.58843403,-1,0.0276,-1,7e-4,0.0054,0.0663,0.0371,-1,0.0035,0.0068,1.0903,5e-4,-1,0.004,0.0031,0.0098
0.0844,-1,0.0241,-1,0.0013,0.0487,0.0033,8e-4,-1,0.0595,0.0518,0.0011,0.0034,0.0051,1.3508,-1,0.1116,0.0054,-1,0.0134
0.0628,0.0021,-1,-1,0.0012,0.0336,-1,-1,0.0049,-1,0.0518,-1,0.0035,0.0073,0.9514,-1,0.094,-1,0.0049,0.0083
0.0522,-1,-1,-1,0.0014,0.0337,0.0027,6e-4,-1,-1,0.0465,-1,0.0043,-1,1.0005,-1,0.0915,0.004,0.0041,-1
-1,0.0012,-1,0.65116319,3e-4,0.0408,-1,-1,-1,-1,-1,7e-4,0.0091,-1,-1,-1,-1,-1,0.0075,-1
-1,4e-4,0.0102,-1,-1,0.043,-1,-1,-1,0.0575,0.0339,0.0021,0.0069,-1,0.7624,-1,0.0592,-1,0.0045,-1
0.0594,-1,-1,0.57386979,0.0024,0.0633,-1,8e-4,-1,0.1272,0.0406,3e-4,0.0035,0.0071,0.8247,-1,0.133,0.0053,0.0054,0.0087
0.0528,0.001,0.0119,0.74174132,0.0019,0.0438,-1,9e-4,-1,0.0872,0.0402,-1,0.0031,0.0055,0.993,-1,0.1084,0.0039,0.0052,0.0085
0.0589,-1,0.0101,0.6529809,-1,0.0343,0.0026,9e-4,0.0041,0.0628,-1,-1,-1,0.0081,-1,-1,0.0851,-1,0.0029,-1
-1,-1,-1,-1,-1,0.0274,-1,5e-4,-1,-1,-1,-1,0.0027,-1,-1,-1,-1,-1,0.003,-1
-1,0.0012,0.014,-1,-1,0.0322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.0123,-1,-1,-1,-1,-1,-1,0.0589,-1,-1,-1,0.0058,-1,-1,-1,-1,-1,-1
0.0661,-1,0.0165,-1,-1,0.0314,-1,0.0015,-1,0.0759,0.0355,-1,0.0022,-1,-1,-1,0.1193,0.0036,0.0031,0.0102
0.1062,0.0017,-1,0.94541667,-1,0.0622,0.003,6e-4,-1,0.1403,0.0548,0.0021,0.0027,0.0108,1.2154,-1,0.1687,0.0063,0.0058,0.0107
0.0657,-1,-1,1.35508681,5e-4,0.0652,0.0054,0.001,0.0042,0.0979,0.0558,2e-4,0.0026,0.0059,1.5918,-1,0.1196,0.0056,0.0062,0.015
0.0622,-1,-1,-1,8e-4,0.0325,-1,5e-4,0.004,0.0903,0.035,-1,0.0022,0.0066,-1,-1,0.0954,0.0053,0.0024,0.0106
0.0592,0.0026,-1,-1,0.0015,-1,-1,-1,0.0034,0.0649,0.0425,-1,0.0047,0.0054,0.9439,-1,0.0776,0.0033,0.0045,0.0088
-1,-1,-1,-1,0.0018,0.0265,0.0045,0.0039,-1,-1,0.0336,-1,-1,0.0051,-1,-1,0.0629,-1,0.0021,-1
0.0612,-1,-1,-1,-1,0.0315,-1,6e-4,-1,0.0838,-1,0.0018,0.0032,0.0066,-1,-1,0.0903,0.0057,0.0025,0.0089
0.0437,0.0019,0.0121,-1,-1,0.044,0.0101,7e-4,0.0068,-1,0.0336,4e-4,0.0054,0.0097,-1,-1,0.0641,-1,0.005,0.0083
0.0504,8e-4,0.0204,-1,0.0012,0.0451,0.004,-1,-1,0.1022,0.0459,-1,0.006,0.0068,0.7329,-1,0.0969,0.0056,0.0073,0.0082
0.0831,-1,-1,-1,-1,0.0449,-1,-1,0.0037,0.0783,0.0327,-1,0.0031,-1,-1,-1,0.1244,0.0056,0.0034,-1
-1,9e-4,0.0132,-1,-1,-1,-1,-1,0.0046,-1,-1,-1,-1,-1,-1,9e-4,0.0764,0.0029,-1,-1
0.1065,0.0026,-1,0.71273264,0.0025,0.0555,0.0049,0.001,0.0047,0.0796,0.0622,-1,0.0021,0.0058,2.6254,-1,0.1542,0.0057,0.0031,-1
-1,-1,0.0155,-1,0.0021,-1,-1,-1,-1,-1,-1,3e-4,-1,-1,0.9695,0.0021,-1,-1,-1,-1
0.043,-1,0.0131,-1,-1,-1,-1,9e-4,-1,-1,-1,5e-4,-1,0.0063,1.1529,-1,-1,-1,-1,-1
0.0763,0.0018,0.014,-1,-1,0.0366,-1,-1,0.0041,0.0656,0.0349,0.0025,-1,0.0055,1.465,0.0015,0.1205,0.0045,0.0023,-1
-1,6e-4,0.0116,0.69253819,-1,-1,-1,-1,-1,-1,-1,-1,0.0017,-1,0.9237,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8e-4,-1,-1,-1,-1,-1,0.0053,0.8109,-1,-1,-1,-1,-1
0.0657,0.0024,0.0067,-1,-1,0.0351,-1,9e-4,-1,0.0773,0.0394,-1,0.004,0.0081,1.0003,-1,0.1022,0.0033,0.004,0.0145
0.0426,8e-4,0.0139,0.74171528,6e-4,0.0268,-1,5e-4,0.0042,-1,0.0336,-1,-1,-1,1.2594,-1,-1,-1,0.0038,0.0087
0.0514,-1,-1,-1,4e-4,-1,-1,8e-4,-1,-1,-1,-1,-1,0.0111,1.4058,-1,0.0579,-1,0.0023,-1
-1,5e-4,0.0134,-1,-1,-1,-1,0.0011,-1,-1,-1,-1,-1,0.0054,1.503,-1,0.0651,-1,-1,-1
-1,0.0011,-1,-1,0.0016,-1,-1,-1,-1,-1,-1,4e-4,-1,-1,1.0635,-1,-1,0.0035,-1,-1
0.0526,-1,-1,-1,-1,0.0309,-1,-1,-1,0.0909,-1,-1,0.0022,-1,1.208,-1,0.067,0.0044,0.0023,-1
0.0423,6e-4,0.0263,-1,-1,0.0267,-1,0.001,-1,0.0864,-1,5e-4,-1,0.0054,0.7638,-1,0.0766,0.0036,0.0038,-1
0.0545,-1,-1,1.00267464,-1,0.0366,-1,9e-4,-1,-1,-1,-1,0.0051,-1,1.1574,-1,0.0595,0.004,-1,-1
-1,-1,-1,-1,-1,-1,0.0048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.009,-1,-1,-1,-1,-1,0.0061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.0546,-1,-1,-1,0.0015,0.0404,-1,-1,-1,0.0801,-1,-1,0.0044,-1,-1,-1,0.0646,-1,0.0052,0.0083
0.0471,-1,0.0094,0.58767805,6e-4,0.0276,-1,-1,0.0051,0.0688,-1,-1,0.0017,0.0085,0.7485,-1,0.075,0.0033,0.0024,-1
0.0687,0.0016,-1,0.64050664,-1,0.0302,0.0102,0.0012,0.032,0.0809,-1,-1,0.0063,-1,1.0985,-1,0.0939,0.0056,0.0037,0.0247
0.0983,7e-4,0.011,-1,-1,0.0349,-1,-1,-1,0.0865,-1,0.0017,-1,-1,-1,-1,0.1542,0.0065,-1,-1
0.1015,0.001,-1,-1,3e-4,0.0501,-1,-1,0.0073,0.0931,0.0432,-1,-1,0.0094,-1,-1,0.1786,0.0071,-1,-1
0.0911,-1,-1,0.92284931,0.0017,0.0458,0.0043,9e-4,0.006,0.1023,0.0418,0.0019,0.0093,-1,0.9316,-1,0.1466,0.0066,0.0139,0.0092
0.0516,0.0015,0.0275,0.76238889,-1,-1,-1,0.0017,0.0031,-1,-1,-1,0.005,0.0067,0.9765,-1,-1,-1,0.0075,-1
-1,0.0024,-1,0.6720434,-1,-1,-1,6e-4,-1,0.0584,-1,-1,0.0035,0.0074,1.1436,-1,-1,-1,0.0044,-1
0.0438,-1,-1,0.61009722,-1,0.0369,-1,-1,-1,0.0631,-1,0.0011,0.0032,-1,1.5311,-1,-1,0.0031,0.0033,-1
-1,-1,0.0149,1.07217014,-1,0.0342,-1,-1,0.0042,0.0831,-1,-1,0.0044,-1,1.4339,-1,-1,0.0056,0.0049,0.0085
0.06,-1,0.0197,0.59359201,-1,0.0306,-1,7e-4,0.0058,0.0772,-1,-1,0.0017,-1,1.0146,-1,0.1026,0.0038,0.0025,0.0102
0.0656,-1,-1,0.76132812,3e-4,0.035,-1,6e-4,-1,0.0702,-1,-1,0.002,-1,0.7278,8e-4,0.1043,0.0036,0.0028,0.011
-1,-1,-1,-1,7e-4,-1,-1,-1,0.0045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.0076,-1,0.0014,-1,-1,-1,0.0032,-1,-1,-1,0.002,-1,-1,-1,-1,-1,0.0022,-1
-1,7e-4,-1,-1,-1,-1,0.0025,-1,0.0033,-1,-1,-1,0.002,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,7e-4,-1,0.0785,-1,-1,-1,-1,-1,-1,0.0086,-1,-1,-1,-1,-1,-1
-1,-1,0.0139,-1,-1,-1,-1,8e-4,0.0068,-1,-1,1e-4,-1,0.0057,-1,-1,-1,-1,-1,-1
-1,-1,0.0137,0.87564931,5e-4,-1,-1,-1,0.0042,0.0959,-1,-1,0.0024,-1,-1,-1,-1,0.0052,-1,-1
-1,-1,-1,-1,0.001,-1,-1,-1,0.0057,0.0636,0.0436,0.0023,0.0022,0.0076,1.5705,-1,0.0603,0.0038,0.0028,0.009
-1,0.0039,0.0276,0.85247917,0.001,-1,-1,-1,-1,0.0578,0.0394,-1,0.0024,0.0073,1.2352,-1,-1,-1,0.0037,-1
0.0491,-1,-1,0.66923542,-1,0.0273,0.0033,-1,0.0054,0.0922,0.0336,2e-4,0.0051,0.007,1.2242,-1,-1,0.0042,0.0062,-1
-1,-1,0.0097,1.14665451,-1,0.0354,-1,-1,0.0057,0.0748,-1,-1,0.0069,-1,1.5295,-1,-1,-1,0.0117,0.0109
-1,0.002,-1,0.60984375,5e-4,-1,-1,5e-4,-1,-1,-1,-1,-1,-1,1.1246,-1,-1,-1,-1,-1
0.0502,-1,-1,0.61785417,-1,-1,-1,-1,-1,-1,-1,-1,0.0022,-1,1.6552,-1,-1,-1,0.0029,-1
0.0482,-1,0.0111,0.70854514,6e-4,-1,-1,5e-4,0.0043,0.0791,0.0379,-1,0.0021,0.0113,1.3457,-1,0.0636,0.0056,0.0028,-1
0.0517,0.0018,-1,1.00340972,0.0024,0.0326,0.0047,8e-4,0.0048,0.0605,0.0335,-1,0.0028,-1,1.9775,-1,-1,-1,0.0049,-1
0.0842,0.0012,0.0085,0.77152083,-1,0.0299,-1,-1,-1,0.0678,-1,-1,0.0032,-1,2.4048,-1,0.1022,0.0043,0.0054,-1
0.0574,-1,0.0103,0.6806875,0.0021,0.0293,-1,-1,0.0048,0.0782,-1,-1,-1,0.0085,1.658,0.0027,0.0796,0.0042,-1,-1
0.0532,8e-4,0.0083,0.72339132,-1,0.0333,0.0048,0.0014,-1,0.069,-1,-1,-1,-1,1.2198,-1,0.1121,0.0042,-1,0.0095
0.1484,-1,-1,1.48279236,0.0013,0.0513,-1,8e-4,0.0043,0.1453,0.0455,-1,0.0033,0.0102,1.8141,-1,0.2389,0.0084,0.0078,0.0103
0.2677,-1,-1,0.62295139,3e-4,0.0526,-1,5e-4,0.0042,0.1216,0.0778,-1,0.0029,0.0084,1.8973,-1,0.4042,0.0135,0.0027,-1
0.1434,5e-4,-1,0.73428646,0.0017,0.0412,0.0051,9e-4,-1,0.0799,0.1151,-1,0.0028,-1,3.5897,0.0022,0.1811,0.0085,0.0048,0.0087
0.0802,-1,0.0149,0.79480903,0.002,0.0357,0.0038,-1,0.0049,0.0808,0.0869,-1,0.0041,0.0065,4.359,-1,0.0771,0.0043,0.0047,0.0086
0.095,0.0016,0.0096,1.20377431,0.0015,0.0358,0.0071,-1,-1,0.0884,0.0612,0.0022,0.0034,0.0108,3.8929,-1,0.1099,0.0061,0.0025,0.0121
0.0449,4e-4,-1,1.23404861,-1,0.0379,0.0031,8e-4,-1,0.0559,-1,-1,0.0019,-1,0.8218,-1,-1,-1,0.0043,0.0101
-1,0.0015,-1,-1,-1,-1,-1,0.0012,-1,-1,-1,-1,0.0025,0.0068,0.8785,-1,-1,0.0031,0.0029,-1
-1,-1,-1,0.81445486,-1,0.0299,-1,-1,-1,-1,-1,-1,0.0062,-1,0.9841,-1,-1,-1,0.0103,-1
-1,0.0017,-1,0.77289062,-1,-1,-1,-1,-1,-1,0.0911,-1,0.0055,0.0112,1.0881,-1,-1,0.0043,0.0103,-1
-1,9e-4,-1,0.67693333,-1,-1,-1,-1,-1,-1,-1,-1,0.0038,-1,0.7297,9e-4,-1,-1,0.0059,-1
-1,-1,-1,-1,-1,-1,-1,0.0013,0.0032,0.054,0.0344,-1,0.0042,-1,-1,-1,0.069,-1,0.0086,0.0121
0.0454,-1,-1,0.70380876,9e-4,-1,-1,-1,-1,0.0555,-1,-1,-1,0.0066,-1,-1,0.0673,-1,-1,-1
0.0576,-1,0.0102,0.74925868,0.0019,-1,0.0026,-1,0.0035,0.0623,0.0345,-1,-1,0.0072,2.167,-1,0.0776,0.0038,0.002,0.0104
0.0624,0.0016,0.007,1.07886111,-1,0.0362,-1,0.0011,-1,0.078,-1,-1,-1,-1,-1,-1,0.082,0.0048,0.0022,0.009
0.0523,-1,0.0156,0.59187847,-1,0.0298,-1,-1,0.0032,0.0551,-1,0.001,-1,0.0069,-1,-1,0.0941,0.0038,-1,-1
