Al,As,Ba,bc,Br,Ca,Cl,Cr,Cu,Fe,K,Mn,Ni,Pb,S,Se,Si,Ti,V,Zn
0.0587,0.0016,-1,0.33354896,1e-4,0.0254,0.001,0,0.0053,0.0417,0.0284,-1,-1,-1,-1,0,0.0678,0.0016,0.0063,0.0092
0.0411,0,-1,0.44989201,0.0025,0.0244,0.0027,6e-4,0.0029,0.0503,0.0474,0,0.0055,0.0085,0.9484,0,0.0474,0.0021,0.0048,-1
0.0526,7e-4,-1,0.61499653,0,0.0222,0.0019,5e-4,5e-4,0.0398,0.0522,-1,0.0018,0.0051,1.2662,-1,0.0492,0.0036,-1,0.0122
0.0525,0.0017,0.0162,0.25702118,0.0033,0.0457,0.0046,9e-4,9e-4,0.0608,0.0483,0,0.0054,0.0095,0.7731,-1,0.0983,0.0035,0.0044,0.0095
-1,2e-4,0.0096,0.69403472,0,0.0401,0.0034,0,0.0014,0.0559,0.0233,0,0.0112,-1,0.4794,0,0.0811,-1,0.0058,0.007
0.04,0,0.0044,0.48713194,0,0.0137,3e-4,-1,0.0015,0.0244,0.0298,5e-4,0.0032,0.0031,-1,0,0.0309,0.0016,0.0035,0.0083
0.0223,0,-1,0.44630312,0,0.0159,-1,0,0.0046,0.0212,0.017,0,0,0.0047,0.5015,0,-1,0.0013,0.0013,0.0045
0.0453,0.0011,0.0057,0.32746667,1e-4,0.0213,0.0043,7e-4,-1,-1,-1,0,0.0037,0.0058,0.4826,0,0.0639,0.002,0.0019,0.0075
0.0377,0,0.005,0.38044444,0,0.0178,0.0014,-1,0,0.0392,0.0253,0,-1,-1,0.7739,0,-1,0.0011,0.003,0.0061
0.0408,0,0,0.33263576,0.0026,0.0232,0.0024,0,0.0028,0.0492,0.0435,0,0.0028,0.0035,0.8392,0,0.075,0.0015,0.0027,0.0066
0.035,6e-4,0.0055,0.37936875,6e-4,0.0165,0.0025,1e-4,0.0019,-1,0.0376,0,0.0038,-1,1.3282,0,0.0573,0.0018,0.0029,-1
0.0446,0.0016,0,0.40148264,0.0017,0.0384,0.0033,0,0.0051,0.0454,0.0948,0,0.0019,0.0077,1.9952,0.0013,0.0654,-1,0.0037,0.0109
-1,0,0,0.86434549,1e-4,0.0306,0.0042,5e-4,0.0018,0.0249,0.0228,0.0014,0.0063,-1,0.9286,0,-1,0.0016,0.0081,0.009
0.0175,0,0.003,-1,4e-4,0.0162,0.0032,3e-4,7e-4,-1,0.0359,0.0019,0.0016,0.0065,-1,0,0.025,0.002,0.0018,0.0077
0.0546,0,0.0128,0.38833229,0.0011,0.0215,-1,0,0,0.0341,0.032,0,5e-4,0.0032,-1,0,0.057,0.0023,0.0017,0.0148
0.0395,0.0026,0.0127,0.34600312,0,0.0255,0.0024,1e-4,0.0037,0.0433,0.0296,0,0.0029,-1,0.8539,0,0.0686,0.0024,0.0014,0.0038
0.0504,0,0.0053,0.38220417,0.0017,0.0358,0.0033,-1,-1,0.06,0.0347,0,0.0014,0.0066,1.1148,0,0.0787,0.0021,0.0021,0.0075
0.0659,0,0.0036,0.42134826,0.0023,0.0362,0.0055,0,0.0054,0.0985,0.0484,0,0.0054,-1,0.9023,0,-1,0.0072,-1,0.0152
-1,0,0.0107,-1,0,0.0249,0.0012,4e-4,0.0028,0.0567,0.0361,0,3e-4,0.005,0.8064,-1,0.0864,0.004,-1,0.0063
0.0428,0,0.0021,0.30277222,0.0012,0.02,0.0015,6e-4,0.0037,0.0492,0.0305,0,0.0024,0.0065,0.5293,0,0.0709,0.0029,0.0012,0.0055
0.0454,5e-4,0.0024,0.46774097,5e-4,0.0333,-1,0,0.0033,0.0581,0.0528,0,0.0041,0.0083,1.8502,0,0.0941,0.0019,0.0036,0.0225
0.0696,0.001,0.0231,0.59981181,0,0.0422,0.0025,0.0014,-1,0.0922,-1,0.0021,0.0037,0.0079,0.6213,0,0.1363,0.0051,0.0043,-1
0.0714,0,-1,0.45911285,0,0.0428,0.0022,0,8e-4,0.0769,0.0334,0,0.0025,0.0037,0.5852,0,0.1077,0.0036,-1,0.0041
0.0396,0,0.0035,0.37110694,0,-1,0.0025,9e-4,0.0026,0.0494,0.0213,2e-4,0.0047,0.0051,0.5544,0,0.0729,0.0016,0.003,0.0032
0.0325,0,-1,0.58843403,0,0.0276,0.0024,7e-4,0.0054,0.0663,0.0371,0,0.0035,0.0068,1.0903,5e-4,0.0552,0.004,0.0031,0.0098
0.0844,0,0.0241,0.45982812,0.0013,0.0487,0.0033,8e-4,0.0012,0.0595,0.0518,0.0011,0.0034,-1,1.3508,0,0.1116,0.0054,0.0018,0.0134
0.0628,0.0021,0,0.30756042,0.0012,0.0336,-1,0,0.0049,0.0522,0.0518,0,0.0035,-1,0.9514,0,0.094,0.0023,0.0049,0.0083
0.0522,0,0,0.35139722,0.0014,0.0337,0.0027,6e-4,0.0026,-1,0.0465,0,-1,0.0041,-1,0,0.0915,-1,0.0041,0.0062
0.0288,0.0012,-1,0.65116319,3e-4,0.0408,0.0012,0,0.0018,0.0366,0.0114,7e-4,0.0091,0.0036,0.6845,0,0.0414,0.0024,0.0075,0.0057
0.0409,4e-4,0.0102,0.40448958,0,0.043,8e-4,1e-4,0,0.0575,0.0339,0.0021,0.0069,0.0033,0.7624,-1,0.0592,0.0023,0.0045,0.0076
-1,0,0,0.57386979,-1,0.0633,0.0024,8e-4,0.0019,0.1272,0.0406,3e-4,0.0035,0.0071,0.8247,0,0.133,0.0053,0.0054,0.0087
0.0528,0.001,-1,0.74174132,0.0019,0.0438,0.0018,9e-4,0.0012,0.0872,0.0402,0,0.0031,0.0055,0.993,0,0.1084,0.0039,0.0052,0.0085
0.0589,0,0.0101,0.6529809,0,0.0343,0.0026,-1,0.0041,0.0628,0.0319,0,0.0015,0.0081,0.6569,0,0.0851,0.002,0.0029,0.0036
0.0149,-1,0,0.46778125,0,0.0274,8e-4,5e-4,0.0018,0.029,0.0176,0,0.0027,0,0.6563,0,0.0196,0.0014,0.003,0.0011
0.0219,0.0012,0.014,0.15499783,0,0.0322,-1,3e-4,0.002,0.0206,0.0191,0,6e-4,0.0038,0.6802,0,0.0271,0.0019,0.0016,0.0046
0.0201,0,0.0123,0.3022566,0,0.0256,3e-4,4e-4,0.0023,0.0589,0.0109,0,4e-4,-1,0.3326,0,0.0324,5e-4,9e-4,0.0035
-1,0,0.0165,0.35226806,0,0.0314,-1,-1,3e-4,0.0759,-1,0,0.0022,-1,0.5144,0,0.1193,0.0036,0.0031,0.0102
0.1062,0.0017,0.0021,0.94541667,0,0.0622,0.003,6e-4,0.0023,0.1403,0.0548,0.0021,0.0027,-1,1.2154,0,0.1687,0.0063,0.0058,0.0107
0.0657,0,0,1.35508681,5e-4,0.0652,0.0054,0.001,0.0042,0.0979,0.0558,2e-4,0.0026,0.0059,1.5918,0,0.1196,0.0056,0.0062,-1
0.0622,0,0,0.49748229,8e-4,0.0325,0.0016,5e-4,0.004,0.0903,0.035,0,0.0022,0.0066,0.7028,0,0.0954,0.0053,0.0024,-1
0.0592,0.0026,0,0.39595347,0.0015,0.0238,0.0016,0,0.0034,0.0649,0.0425,0,-1,0.0054,0.9439,0,0.0776,0.0033,0.0045,0.0088
0.0411,0,0.0043,0.38047118,0.0018,0.0265,0.0045,0.0039,0,-1,0.0336,0,1e-4,0.0051,0.5343,0,0.0629,0.002,0.0021,0.0055
0.0612,0,0,0.52740035,0,0.0315,2e-4,6e-4,0.0017,0.0838,-1,0.0018,0.0032,0.0066,0.5404,0,0.0903,0.0057,0.0025,0.0089
0.0437,0.0019,0.0121,0.51589757,0,0.044,0.0101,-1,0.0068,0.0509,0.0336,4e-4,0.0054,0.0097,0.5165,0,0.0641,0.0028,0.005,0.0083
0.0504,8e-4,0.0204,0.37797226,0.0012,0.0451,0.004,2e-4,0.0022,0.1022,0.0459,0,0.006,0.0068,0.7329,0,-1,0.0056,0.0073,-1
0.0831,0,0.0053,0.37173694,0,0.0449,0.0015,2e-4,0.0037,0.0783,0.0327,0,0.0031,0.0044,0.6152,0,0.1244,0.0056,-1,0.0076
0.0411,9e-4,0.0132,0.49455937,2e-4,0.0246,6e-4,4e-4,0.0046,0.0508,0.0264,0,7e-4,0.0047,0.5218,9e-4,0.0764,0.0029,0.0015,0.008
0.1065,0.0026,0.0015,0.71273264,0.0025,-1,0.0049,0.001,0.0047,0.0796,0.0622,0,-1,0.0058,2.6254,0,0.1542,0.0057,0.0031,0.0062
0.0154,0,0.0155,-1,0.0021,0.0171,0.0012,2e-4,0,0.0273,0.0199,3e-4,0,0.002,0.9695,0.0021,0.027,0.0019,0.0016,0.0013
0.043,0,0.0131,-1,-1,0.0178,0,-1,3e-4,0.0509,0.0182,5e-4,0.0011,0.0063,1.1529,0,0.0451,0.0028,0.0015,0.0054
0.0763,0.0018,-1,0.38278646,0,0.0366,-1,0,0.0041,0.0656,0.0349,0.0025,8e-4,0.0055,1.465,0.0015,0.1205,0.0045,0.0023,-1
0.0222,6e-4,0.0116,0.69253819,0,0.0209,1e-4,0,0.0025,0.0463,0.0154,0,0.0017,-1,0.9237,0,0.03,0.0019,0.0019,0.005
0.0258,0,0.0064,0.369,0,-1,5e-4,8e-4,1e-4,0.0319,0.0179,0,3e-4,0.0053,0.8109,0,0.0402,-1,5e-4,0.0023
0.0657,0.0024,0.0067,0.34168785,0,0.0351,0.0014,9e-4,0.0028,0.0773,0.0394,0,0.004,0.0081,1.0003,-1,0.1022,0.0033,0.004,0.0145
0.0426,8e-4,0.0139,0.74171528,6e-4,0.0268,0.0015,5e-4,0.0042,0.0459,-1,0,0.0011,0.0034,1.2594,0,-1,0.0024,0.0038,0.0087
0.0514,0,0,0.35757639,-1,-1,2e-4,8e-4,0.0015,0.0451,0.0322,0,1e-4,0.0111,1.4058,0,0.0579,0.0014,0.0023,0.0041
0.0401,5e-4,0.0134,0.43054618,0,0.0181,1e-4,0.0011,0.003,0.0478,0.0252,0,3e-4,-1,1.503,0,-1,0.0023,0.0017,0.0048
0.0394,0.0011,0.0028,0.30979932,0.0016,-1,0.0015,0,0,0.0469,0.0178,4e-4,0.0013,0.0031,1.0635,0,0.043,0.0035,0.0018,0.0037
-1,0,0.0062,0.44715297,0,0.0309,0.0019,1e-4,0.0023,0.0909,0.0253,0,0.0022,0.003,-1,0,0.067,0.0044,0.0023,0.0044
0.0423,6e-4,0.0263,0.45120393,0,0.0267,0.0011,0.001,0.0018,0.0864,0.0253,-1,9e-4,-1,0.7638,0,0.0766,0.0036,0.0038,0.0075
0.0545,-1,0.0058,1.00267464,0,0.0366,0.0016,9e-4,0,0.0529,0.0207,0,0.0051,0.0035,1.1574,0,0.0595,0.004,0.0019,0.0065
0.0144,-1,0,0.22475749,0,0.0091,0.0048,2e-4,0.001,0.01,0.0051,0,0,0,0.2199,0,0.0102,-1,9e-4,0.0016
0.0176,0,0.009,0.11944439,0,0.008,0,0,0.0061,-1,0.0065,-1,0.0015,0.0024,0.1959,0,0.0128,0.0013,7e-4,-1
0.0546,-1,0.0048,0.5134004,0.0015,0.0404,-1,3e-4,0.002,0.0801,0.0179,0,0.0044,0,0.6292,0,0.0646,0.0026,0.0052,0.0083
0.0471,0,0.0094,0.58767805,6e-4,0.0276,0,0,0.0051,0.0688,0.0223,0,0.0017,0.0085,0.7485,0,0.075,0.0033,0.0024,0.0038
0.0687,0.0016,0,0.64050664,0,-1,0.0102,0.0012,0.032,0.0809,0.029,0,-1,0.0043,1.0985,0,0.0939,0.0056,0.0037,-1
0.0983,7e-4,-1,0.33673674,0,0.0349,0.0014,0,0.0026,0.0865,0.0289,0.0017,0.001,0,0.3462,0,0.1542,0.0065,0.0015,0.003
0.1015,0.001,0.0024,0.33639236,3e-4,0.0501,0.0023,3e-4,-1,0.0931,0.0432,0,8e-4,0.0094,-1,0,0.1786,0.0071,0.0012,0.0051
0.0911,2e-4,0.0053,0.92284931,0.0017,0.0458,0.0043,9e-4,0.006,0.1023,0.0418,0.0019,0.0093,0.005,0.9316,0,-1,0.0066,0.0139,0.0092
0.0516,0.0015,0.0275,0.76238889,0,0.0223,0.0024,0.0017,0.0031,0.0391,0.0269,0,0.005,0.0067,0.9765,0,0.056,0.0025,0.0075,0.0046
0.0296,-1,0.0049,0.6720434,0,0.0197,3e-4,6e-4,0.0012,0.0584,0.0195,0,-1,0.0074,1.1436,0,0.0419,0.0025,0.0044,0.0067
0.0438,0,0.0016,0.61009722,0,0.0369,-1,3e-4,0,0.0631,-1,-1,0.0032,0.0032,1.5311,0,0.0549,0.0031,0.0033,0.0044
0.0339,3e-4,0.0149,1.07217014,0,0.0342,0.0014,4e-4,0.0042,0.0831,0.0169,0,0.0044,0.0034,1.4339,0,-1,0.0056,0.0049,0.0085
0.06,0,-1,0.59359201,0,0.0306,0.002,7e-4,0.0058,0.0772,0.0264,0,0.0017,0.004,1.0146,0,0.1026,-1,0.0025,0.0102
0.0656,-1,0,0.76132812,3e-4,0.035,0.0022,6e-4,0.003,0.0702,0.0288,0,-1,-1,0.7278,8e-4,-1,0.0036,0.0028,0.011
0.019,0,0.001,0.39713194,7e-4,0.0122,8e-4,-1,-1,0.0235,0.0132,0,0,0.0031,0.2555,0,0.0089,7e-4,6e-4,0.0014
0,0,0.0076,0.20082292,0.0014,0.0141,6e-4,2e-4,0.0032,0.0305,0.0063,0,0.002,0.0049,0.4569,0,0.0162,0.001,0.0022,0.0028
0.0201,7e-4,0,0.33128958,0,0.0193,0.0025,0,-1,0.0319,0.0061,0,0.002,0.0026,0.2984,0,0.0117,0.0012,8e-4,0.0067
0.0243,0,-1,-1,7e-4,0.0173,0.0785,4e-4,0.001,0.0187,0.0085,-1,2e-4,0.0086,0.192,0,-1,-1,9e-4,0.0039
0.0203,-1,0.0139,0.40273611,0,0.0173,4e-4,8e-4,0.0068,0.0369,0.0097,1e-4,7e-4,-1,0.1962,0,0.0258,0.0016,6e-4,0.0069
0.0298,0,0.0137,0.87564931,5e-4,0.022,0.0015,-1,0.0042,0.0959,0.0193,0,0.0024,0.0036,0.3841,0,0.0563,0.0052,0.001,-1
0.0337,0,0.0022,0.54756354,0.001,0.0195,0.0012,-1,0.0057,0.0636,0.0436,0.0023,0.0022,0.0076,1.5705,0,0.0603,0.0038,0.0028,0.009
-1,0.0039,0.0276,0.85247917,0.001,0.0208,0.0022,4e-4,0.0014,0.0578,0.0394,0,0.0024,-1,1.2352,0,0.0387,0.0028,0.0037,0.0065
0.0491,0,0,0.66923542,0,-1,-1,4e-4,0.0054,0.0922,0.0336,2e-4,0.0051,0.007,1.2242,0,0.0541,0.0042,0.0062,0.0069
0.0324,0,-1,1.14665451,0,0.0354,-1,0,0.0057,0.0748,0.0162,0,0.0069,0.0037,1.5295,0,0.0319,0.0027,0.0117,0.0109
0.04,0.002,-1,0.60984375,5e-4,0.0206,2e-4,5e-4,0.0026,0.049,0.0124,0,0.0013,0.0023,1.1246,0,0.0392,0.0018,0.0015,0.0031
0.0502,-1,0,0.61785417,0,-1,8e-4,0,0.0026,0.0499,0.0194,0,0.0022,0.0032,1.6552,0,0.0534,0.0025,0.0029,0.003
0.0482,3e-4,0.0111,0.70854514,6e-4,0.025,8e-4,5e-4,-1,0.0791,0.0379,0,0.0021,0.0113,1.3457,0,0.0636,0.0056,0.0028,-1
0.0517,0.0018,0,1.00340972,0.0024,-1,0.0047,8e-4,0.0048,0.0605,0.0335,0,-1,0.004,1.9775,0,0.057,-1,0.0049,0.0032
0.0842,0.0012,0.0085,0.77152083,0,0.0299,0.0011,0,0,0.0678,0.025,0,0.0032,0.002,2.4048,-1,0.1022,0.0043,0.0054,0.0055
0.0574,-1,0.0103,0.6806875,0.0021,0.0293,7e-4,1e-4,0.0048,0.0782,0.0265,0,0.0012,0.0085,1.658,0.0027,0.0796,0.0042,0.0016,0.0033
0.0532,8e-4,0.0083,0.72339132,0,0.0333,0.0048,0.0014,0.0028,0.069,0.0268,0,0.001,0.0025,1.2198,0,-1,0.0042,0.0013,0.0095
0.1484,0,0.0057,1.48279236,0.0013,0.0513,0.0022,8e-4,0.0043,0.1453,0.0455,0,0.0033,0.0102,1.8141,0,-1,-1,0.0078,0.0103
0.2677,0,0.0066,0.62295139,3e-4,0.0526,0.0016,5e-4,0.0042,0.1216,0.0778,0,0.0029,0.0084,1.8973,0,0.4042,0.0135,0.0027,0.0039
0.1434,5e-4,0,0.73428646,-1,0.0412,0.0051,9e-4,-1,0.0799,0.1151,0,0.0028,0.0044,3.5897,0.0022,0.1811,0.0085,0.0048,-1
0.0802,0,0.0149,0.79480903,0.002,0.0357,-1,3e-4,-1,0.0808,0.0869,0,0.0041,0.0065,4.359,0,0.0771,-1,0.0047,0.0086
0.095,0.0016,0.0096,1.20377431,0.0015,0.0358,0.0071,0,0.0028,0.0884,0.0612,0.0022,0.0034,0.0108,3.8929,0,0.1099,0.0061,0.0025,0.0121
0.0449,4e-4,-1,1.23404861,0,0.0379,-1,-1,0.001,0.0559,0.0207,0,-1,0.003,0.8218,0,0.0439,0.0025,0.0043,0.0101
0.0293,0.0015,0.0065,0.38561285,0,0.0239,0.0022,0.0012,-1,0.0384,0.0135,0,0.0025,0.0068,0.8785,0,0.0264,0.0031,0.0029,0.0079
0.0219,-1,0,0.81445486,0,0.0299,7e-4,3e-4,4e-4,0.0484,0.0091,0,0.0062,2e-4,0.9841,0,0.0281,0.0016,0.0103,0.0031
0.0268,0.0017,0.0031,0.77289062,0,0.0232,0,0,0.0026,0.0477,0.0911,0,0.0055,0.0112,1.0881,-1,0.0291,0.0043,0.0103,0.0048
0.0229,9e-4,0,0.67693333,0,0.0207,5e-4,0,0.0022,0.0269,0.012,0,0.0038,-1,0.7297,9e-4,0.0262,-1,0.0059,0.0053
0.0252,0,-1,0.29678889,0,0.0141,9e-4,0.0013,0.0032,0.054,0.0344,0,0.0042,0.0024,0.2971,0,0.069,0.0024,0.0086,0.0121
0.0454,0,0.0066,0.70380876,9e-4,0.0264,8e-4,0,8e-4,0.0555,0.0258,0,-1,0.0066,-1,0,0.0673,0.0025,0.0015,0.0042
0.0576,0,0.0102,0.74925868,0.0019,0.0242,0.0026,1e-4,0.0035,0.0623,-1,0,0.001,0.0072,2.167,0,0.0776,0.0038,0.002,0.0104
0.0624,0.0016,-1,1.07886111,0,0.0362,0.0018,0.0011,0.0016,0.078,0.029,0,0.0014,0.0046,-1,0,0.082,0.0048,-1,0.009
0.0523,0,0.0156,0.59187847,0,0.0298,9e-4,2e-4,0.0032,0.0551,0.0256,0.001,8e-4,-1,-1,0,0.0941,-1,0.0014,0.001
0.0813,9e-4,0.0035,0.79656076,0,0.0252,0.0023,5e-4,-1,0.0608,0.0506,0,0.0029,0.0044,2.2105,0.001,0.0707,0.0029,0.0026,0.0049
0.0869,0,0.0051,0.97520486,-1,0.0388,0.0032,6e-4,0.0043,-1,0.1134,0,0.0018,0.0105,4.5731,0,0.0769,0.0045,0.0035,-1
0.085,0.002,0.0229,-1,0.0013,-1,0.0049,-1,0.0033,0.0746,0.1192,4e-4,0.0027,0.0079,4.6301,0,-1,0.0051,0.006,0.0103
0.1362,0,0,1.40396424,0,0.0436,0.0031,5e-4,5e-4,0.1009,0.0665,0.0027,0.0029,0.0022,2.4977,0,0.1798,0.0066,0.0058,0.0082
0.0809,5e-4,0.0129,0.64114062,0.0011,0.0225,0.0019,5e-4,0.0016,0.0594,0.0417,0,0.0037,-1,3.5071,0,0.0658,0.0032,0.0054,0.0063
0.0346,0.0013,0.0089,0.87868056,5e-4,0.0161,7e-4,-1,0.0033,0.0408,0.0269,0,0.0012,0.001,1.6326,0,0.0468,-1,-1,0.005
0.0432,0.0011,-1,0.91072743,0.0016,-1,4e-4,0,0.0012,0.0731,0.036,8e-4,0.0058,0.0014,2.1681,0,0.0932,0.0033,0.0077,0.0226
0.0546,0.0017,0.024,1.43097292,0,0.033,0,2e-4,0.0023,0.0661,0.1004,-1,0.0017,0.0044,1.7003,0,-1,0.0053,0.0037,0.0049
0.0524,0.002,-1,0.39020833,8e-4,-1,0.001,0,0.0099,0.0246,0.2222,0,0.0015,0.0023,0.4284,0.0025,0.0316,0.0054,0.0022,0.0078
0.0811,0.0017,-1,0.4756316,0.0017,0.0134,8e-4,3e-4,0.019,0.0441,0.6145,1e-4,0.002,-1,0.5328,0,0.0362,0.0129,0.0022,0.0121
0.1339,0,0.0875,0.53004444,0,0.0075,0.0093,-1,0.0281,0.0493,1.0546,5e-4,0.0018,0.0129,0.66,0,0.0502,0.0231,0.0049,0.013
0.0564,0,0.0148,0.81451562,0,0.0171,0.0021,0,0.0033,-1,0.10780000000000001,0,0.0022,-1,2.5944,0,0.0513,0.0041,0.0036,0.0062
0.031,0,-1,0.86602014,-1,-1,0.003,4e-4,0,0.0342,-1,0,0.0024,0.0041,0.9981,0,0.0251,9e-4,0.003,0.0104
-1,0,0.004,0.5002625,0,0.0226,0.0021,1e-4,0.0057,0.0598,0.0216,0,0.0011,0.0014,0.9373,0,0.0476,-1,0.0034,0.0375
0.0191,0,0,0.77599097,0,0.0127,2e-4,1e-4,0.0048,0.0372,0.0117,0,0.001,0.0051,0.8372,0,-1,-1,0.0027,0.0125
0.0245,3e-4,0,0.23460729,0,-1,1e-4,2e-4,0.002,0.0177,0.0198,0,-1,6e-4,0.2688,0,0.0299,8e-4,0.0011,0.0013
0.0479,8e-4,0.0071,0.41289097,0,0.0238,0.0014,1e-4,-1,0.0416,-1,0,0.0014,0.0054,0.5138,0,0.0803,0.0026,9e-4,0.0027
0.055,0,0.0105,-1,0,0.0368,0.0018,3e-4,0.0061,0.0581,0.0858,0,0.0027,0.0074,0.973,0,-1,-1,0.0034,0.0107
0.039,0.0023,0.0066,0.92472743,9e-4,0.021,0.0017,5e-4,0.0034,0.0434,0.037,-1,7e-4,0.0062,0.9862,0,0.0359,0.0013,0.0037,0.004
0.0491,0,-1,0.69843681,0.0011,0.0174,6e-4,6e-4,0.0023,-1,0.0342,0,7e-4,0.0033,0.7641,0,0.0612,0.0033,0.0028,0.0031
0.1566,0,0.0109,0.78743229,0.0032,0.0317,8e-4,0,0.0019,0.0845,0.053,0,0.0034,0.0054,3.0546,6e-4,0.2204,0.0068,0.0027,0.0086
0.0883,0.0014,0.002,0.95710243,0,0.0335,-1,0,0.0061,0.0944,0.0842,0,0.002,0.0167,1.5201,0,0.1022,0.0052,-1,0.0125
0.0925,0,0.0161,0.96530903,0,0.0214,9e-4,0,-1,0.0575,0.0388,0,0.0013,0.0015,2.2375,0.0021,0.144,0.0044,0.0035,0.0071
0.0906,0,0.024,0.39710625,0,0.0158,0.0022,5e-4,0.0023,0.0481,0.0342,0,-1,0.0025,2.5519,0,0.0963,0.0041,0.003,0.0018
0.0783,0,0.0186,0.79250347,7e-4,0.0192,0.0014,7e-4,0.0048,0.0546,-1,0,0.0045,-1,4.8062,-1,0.044,0.0029,-1,0.0078
0.0827,0.001,0.0151,0.97855556,2e-4,0.035,0.0017,-1,0.0044,-1,0.0401,0,0.0022,0.0049,-1,0.0013,0.1012,0.0063,0.0016,0.0077
0.0617,4e-4,0.0093,0.91407674,9e-4,0.0326,4e-4,0.0014,0.0095,0.0696,0.0328,8e-4,0.0012,0.0061,1.0812,0,0.0906,0.005,0.0013,0.0105
0.0475,0,0.0023,0.97048785,0.0021,0.0275,0.0421,6e-4,-1,0.0669,0.0257,-1,0.0014,0.009,0.7851,0,-1,0.0063,0.0029,0.0056
0.043,0.002,0.0051,1.10856424,0,0.0309,7e-4,-1,9e-4,0.0611,0.0306,0,9e-4,0.0077,1.5963,-1,0.0713,0.0031,0.0011,-1
-1,-1,0.0068,0.31753056,5e-4,0.0184,0.0017,0,0.002,0.0222,0.0247,0,2e-4,0.0064,0.355,0,0.0259,0.0028,0.0011,0.0044
0.0757,0.0011,0,1.25996736,0.001,0.0352,0.0027,0.0012,0.0044,0.0557,0.0372,0.0012,0.0018,0.0049,3.2978,0,0.0754,0.0058,-1,0.0087
0.0858,0.0013,0.0137,1.09435625,0,0.0338,0.0021,9e-4,0.0025,0.0609,0.0331,0,0.0019,0.0056,3.031,0,0.0919,0.0025,0.0026,0.0092
0.0679,0.0011,0.0021,0.47931424,0,0.0446,9e-4,1e-4,0.0028,0.0772,0.021,0,0.0015,0.0046,0.231,0,0.0807,0.0033,0.0019,0.0053
0.063,0.001,0.006,-1,0.0013,-1,0.0024,1e-4,-1,0.077,0.0327,0,0.0013,0.0031,1.6417,0,0.0548,0.005,0.0021,0.0064
0.0465,6e-4,0,0.89219097,0.0017,0.027,0,0.0013,0.0018,0.0519,-1,0,0.0021,0.0035,0.8346,0,0.058,0.0037,0.0039,0.005
0.0538,5e-4,0.0053,0.73861111,0.0014,-1,0.0016,0,0.004,0.0516,0.0275,0,0.0039,0.0137,2.303,-1,0.033,-1,0.0044,0.0065
0.0645,0.0021,0.002,1.05509028,0,0.0238,-1,2e-4,0.0058,0.0671,-1,6e-4,0.0034,0.0025,2.3929,0,0.0735,0.0087,0.0025,-1
0.0605,0,0,0.93677431,0,0.0328,6e-4,4e-4,1e-4,0.0609,-1,0,6e-4,0.0042,1.887,0,-1,0.003,0.0016,0.0086
0.0625,0.0018,-1,1.56101771,0,0.0502,0.0017,0.0011,0.0049,-1,0.0472,0.0031,0.0032,0.0036,1.5238,0,0.1018,0.0043,0.0067,0.0115
0.0723,0.0012,0.0346,1.70216319,0,0.0462,-1,1e-4,0.0031,0.0821,0.0353,8e-4,0.0042,0.0074,2.9854,0,0.0818,0.0037,0.008,0.0066
-1,6e-4,-1,1.18459896,4e-4,0.032,0.0016,8e-4,0.0027,0.0649,0.0387,0,0.0022,0.0032,2.6429,0,-1,0.0047,0.0033,0.0083
0.0231,0,0,0.5396566,2e-4,0.0261,9e-4,5e-4,0.0019,0.0542,0.0456,0,0.0028,-1,0.4016,0,0.0373,0.0025,0.0028,0.0067
0.0489,0,0.0022,0.77697917,0,0.0207,5e-4,0.0011,0.0041,-1,0.0469,3e-4,0.0011,0.0067,1.0465,0,0.0543,0.0024,0.0025,-1
0.1012,0,-1,1.08588597,0.0016,0.0307,0.0019,5e-4,0.0026,0.0661,0.0393,0,-1,0.0065,4.3612,0,0.0759,0.0038,0.0038,0.0097
0.0723,-1,-1,1.05394271,0,0.0364,0.001,2e-4,0.0022,0.062,0.0272,0,0.0032,0.0074,2.717,-1,0.0997,0.0049,0.0033,0.0096
0.0408,0,0,0.71235937,0,-1,8e-4,9e-4,-1,0.0507,0.0324,0,0.0022,0.0079,-1,0,0.0591,0.0025,0.0033,0.0069
0.0669,0,8e-4,1.16311806,5e-4,-1,0.0027,5e-4,0.0046,0.103,0.0495,7e-4,0.007,0.0076,3.6529,2e-4,0.0787,0.0048,0.0086,0.0113
0.0627,0,0.0013,2.05201528,0,0.0318,-1,4e-4,0.0046,0.0708,0.0387,0,0.0013,0.0069,4.5072,0.0014,-1,0.0044,0.0052,0.0103
0.1209,0,0,0.98964757,0,0.0472,0.0029,4e-4,-1,0.1065,0.0606,0.003,0.0037,-1,5.3437,9e-4,0.1751,0.0069,0.0032,0.009
0.0728,0,2e-4,0.97897396,0,0.0297,0.0073,0.001,0.006,-1,0.0417,-1,0.0049,0.0072,2.6871,0.0035,0.0954,-1,0.0095,0.0108
0.0406,-1,0,-1,0,0.032,0.0016,3e-4,0.0033,0.06,0.0329,0,0.0041,0.0065,0.8532,0,0.0594,0.0034,0.0088,0.0101
0.0362,-1,0.0162,1.20178472,0,0.0236,0.0044,8e-4,0.0026,0.0597,0.0211,0,0.0016,0.0047,0.7185,0,0.0455,0.002,0.0022,0.0044
0.0503,6e-4,-1,0.86436979,0,0.0338,0.0146,2e-4,0.0018,0.0567,0.027,0,-1,0.0047,-1,0,0.0664,-1,0.0017,0.0048
